[17:31:36.435780877] Interval 15 -> Attempted: 27, Successful: 0
[17:40:28.020063756] Interval 150 -> Attempted: 0, Successful: 0
[17:40:28.519291830] Interval 15 -> Attempted: 27, Successful: 0
[17:40:28.519310515] Interval 30 -> Attempted: 4, Successful: 0
[17:40:28.519311407] Interval 60 -> Attempted: 0, Successful: 0
[17:40:28.519311887] Interval 150 -> Attempted: 0, Successful: 0
[17:40:29.019561629] Interval 15 -> Attempted: 27, Successful: 0
[17:40:29.019578501] Interval 30 -> Attempted: 4, Successful: 0
[17:40:29.019579296] Interval 60 -> Attempted: 0, Successful: 0
[17:40:29.019579738] Interval 150 -> Attempted: 0, Successful: 0
[17:40:29.519521615] Interval 15 -> Attempted: 27, Successful: 0
[17:40:29.519540510] Interval 30 -> Attempted: 4, Successful: 0
[17:40:29.519541373] Interval 60 -> Attempted: 0, Successful: 0
[17:40:29.519541790] Interval 150 -> Attempted: 0, Successful: 0
[17:40:30.019563864] Interval 15 -> Attempted: 27, Successful: 0
[17:40:30.019846202] Interval 30 -> Attempted: 4, Successful: 1
[17:40:30.019847631] Interval 60 -> Attempted: 0, Successful: 0
[17:40:30.019848117] Interval 150 -> Attempted: 0, Successful: 0
[17:40:30.519500251] Interval 15 -> Attempted: 27, Successful: 0
[17:40:30.519783093] Interval 30 -> Attempted: 4, Successful: 1
[17:40:30.519784862] Interval 60 -> Attempted: 0, Successful: 0
[17:40:30.519785421] Interval 150 -> Attempted: 0, Successful: 0
[17:40:31.021507859] Interval 15 -> Attempted: 27, Successful: 7
[17:40:31.021513897] Interval 30 -> Attempted: 4, Successful: 0
[17:40:31.021514601] Interval 60 -> Attempted: 0, Successful: 0
[17:40:31.021515048] Interval 150 -> Attempted: 0, Successful: 0
[17:40:31.520234819] Interval 15 -> Attempted: 27, Successful: 6
[17:40:31.520240580] Interval 30 -> Attempted: 4, Successful: 0
[17:40:31.520241292] Interval 60 -> Attempted: 0, Successful: 0
[17:40:31.520241716] Interval 150 -> Attempted: 0, Successful: 0
[17:40:32.023822275] Interval 15 -> Attempted: 27, Successful: 6
[17:40:32.023826528] Interval 30 -> Attempted: 4, Successful: 0
[17:40:32.023827181] Interval 60 -> Attempted: 0, Successful: 0
[17:40:32.023827589] Interval 150 -> Attempted: 0, Successful: 0
[17:40:32.519567158] Interval 15 -> Attempted: 27, Successful: 0
[17:40:32.519570342] Interval 30 -> Attempted: 4, Successful: 0
[17:40:32.519571071] Interval 60 -> Attempted: 0, Successful: 0
[17:40:32.519571508] Interval 150 -> Attempted: 0, Successful: 0
[17:40:33.019761261] Interval 15 -> Attempted: 27, Successful: 0
[17:40:33.019763728] Interval 30 -> Attempted: 4, Successful: 0
[17:40:33.019764380] Interval 60 -> Attempted: 0, Successful: 0
[17:40:33.019764795] Interval 150 -> Attempted: 0, Successful: 0
[17:40:33.520610483] Interval 15 -> Attempted: 27, Successful: 0
[17:40:33.520612709] Interval 30 -> Attempted: 4, Successful: 0
[17:40:33.520613452] Interval 60 -> Attempted: 0, Successful: 0
[17:40:33.520613881] Interval 150 -> Attempted: 0, Successful: 0
[17:40:34.019564955] Interval 15 -> Attempted: 27, Successful: 0
[17:40:34.019577562] Interval 30 -> Attempted: 4, Successful: 0
[17:40:34.019578325] Interval 60 -> Attempted: 0, Successful: 0
[17:40:34.019579019] Interval 150 -> Attempted: 0, Successful: 0
[17:40:34.519547984] Interval 15 -> Attempted: 27, Successful: 0
[17:40:34.520012891] Interval 30 -> Attempted: 4, Successful: 2
[17:40:34.520014653] Interval 60 -> Attempted: 0, Successful: 0
[17:40:34.520015152] Interval 150 -> Attempted: 0, Successful: 0
[17:40:35.019589336] Interval 15 -> Attempted: 27, Successful: 0
[17:40:35.019598435] Interval 30 -> Attempted: 4, Successful: 0
[17:40:35.019599189] Interval 60 -> Attempted: 0, Successful: 0
[17:40:35.019599631] Interval 150 -> Attempted: 0, Successful: 0
[17:40:35.523248218] Interval 15 -> Attempted: 37, Successful: 13
[17:40:35.525776975] Interval 30 -> Attempted: 31, Successful: 8
[17:40:35.525779332] Interval 60 -> Attempted: 0, Successful: 0
[17:40:35.525779853] Interval 150 -> Attempted: 0, Successful: 0
[17:40:36.019581481] Interval 15 -> Attempted: 27, Successful: 0
[17:40:36.019584077] Interval 30 -> Attempted: 4, Successful: 0
[17:40:36.019584847] Interval 60 -> Attempted: 1, Successful: 0
[17:40:36.019585305] Interval 150 -> Attempted: 0, Successful: 0
[17:40:36.519964974] Interval 15 -> Attempted: 27, Successful: 1
[17:40:36.519967624] Interval 30 -> Attempted: 4, Successful: 0
[17:40:36.519968382] Interval 60 -> Attempted: 1, Successful: 0
[17:40:36.519968837] Interval 150 -> Attempted: 0, Successful: 0
[17:40:37.023442820] Interval 15 -> Attempted: 27, Successful: 21
[17:40:37.023446294] Interval 30 -> Attempted: 4, Successful: 0
[17:40:37.023447087] Interval 60 -> Attempted: 1, Successful: 0
[17:40:37.023447526] Interval 150 -> Attempted: 0, Successful: 0
[17:40:37.522542459] Interval 15 -> Attempted: 27, Successful: 16
[17:40:37.522545294] Interval 30 -> Attempted: 4, Successful: 0
[17:40:37.522546616] Interval 60 -> Attempted: 1, Successful: 0
[17:40:37.522547072] Interval 150 -> Attempted: 0, Successful: 0
[17:40:38.019360576] Interval 15 -> Attempted: 27, Successful: 0
[17:40:38.019363292] Interval 30 -> Attempted: 4, Successful: 0
[17:40:38.019365191] Interval 60 -> Attempted: 1, Successful: 0
[17:40:38.019365657] Interval 150 -> Attempted: 0, Successful: 0
[17:40:38.519364225] Interval 15 -> Attempted: 27, Successful: 0
[17:40:38.519367157] Interval 30 -> Attempted: 4, Successful: 0
[17:40:38.519367987] Interval 60 -> Attempted: 1, Successful: 0
[17:40:38.519368489] Interval 150 -> Attempted: 0, Successful: 0
[17:40:39.019346402] Interval 15 -> Attempted: 27, Successful: 0
[17:40:39.019349227] Interval 30 -> Attempted: 4, Successful: 0
[17:40:39.019350055] Interval 60 -> Attempted: 1, Successful: 0
[17:40:39.019350504] Interval 150 -> Attempted: 0, Successful: 0
[17:40:39.519347965] Interval 15 -> Attempted: 27, Successful: 0
[17:40:39.519351095] Interval 30 -> Attempted: 4, Successful: 0
[17:40:39.519351859] Interval 60 -> Attempted: 1, Successful: 0
[17:40:39.519352279] Interval 150 -> Attempted: 0, Successful: 0
[17:40:40.019542523] Interval 15 -> Attempted: 27, Successful: 0
[17:40:40.019545081] Interval 30 -> Attempted: 4, Successful: 0
[17:40:40.019551091] Interval 60 -> Attempted: 1, Successful: 0
[17:40:40.019551631] Interval 150 -> Attempted: 0, Successful: 0
[17:40:40.519408524] Interval 15 -> Attempted: 27, Successful: 0
[17:40:40.519411157] Interval 30 -> Attempted: 4, Successful: 0
[17:40:40.519415005] Interval 60 -> Attempted: 1, Successful: 0
[17:40:40.519415765] Interval 150 -> Attempted: 0, Successful: 0
[17:40:41.021689879] Interval 15 -> Attempted: 27, Successful: 0
[17:40:41.021692858] Interval 30 -> Attempted: 4, Successful: 0
[17:40:41.022304139] Interval 60 -> Attempted: 1, Successful: 1
[17:40:41.022305800] Interval 150 -> Attempted: 0, Successful: 0
[17:40:41.521600815] Interval 15 -> Attempted: 27, Successful: 11
[17:40:41.521603644] Interval 30 -> Attempted: 4, Successful: 0
[17:40:41.521936462] Interval 60 -> Attempted: 1, Successful: 1
[17:40:41.521937844] Interval 150 -> Attempted: 0, Successful: 0
[17:40:42.019754021] Interval 15 -> Attempted: 27, Successful: 2
[17:40:42.019756501] Interval 30 -> Attempted: 4, Successful: 0
[17:40:42.020162332] Interval 60 -> Attempted: 1, Successful: 1
[17:40:42.020163575] Interval 150 -> Attempted: 0, Successful: 0
[17:40:42.519414734] Interval 15 -> Attempted: 27, Successful: 0
[17:40:42.519417567] Interval 30 -> Attempted: 4, Successful: 0
[17:40:42.519945588] Interval 60 -> Attempted: 1, Successful: 1
[17:40:42.519946896] Interval 150 -> Attempted: 0, Successful: 0
[17:40:43.022120098] Interval 15 -> Attempted: 27, Successful: 0
[17:40:43.022123233] Interval 30 -> Attempted: 4, Successful: 0
[17:40:43.022131332] Interval 60 -> Attempted: 1, Successful: 0
[17:40:43.022132099] Interval 150 -> Attempted: 0, Successful: 0
[17:40:43.519290371] Interval 15 -> Attempted: 27, Successful: 0
[17:40:43.519293008] Interval 30 -> Attempted: 4, Successful: 0
[17:40:43.519298520] Interval 60 -> Attempted: 1, Successful: 0
[17:40:43.519299067] Interval 150 -> Attempted: 0, Successful: 0
[17:40:44.019532222] Interval 15 -> Attempted: 27, Successful: 0
[17:40:44.019535095] Interval 30 -> Attempted: 4, Successful: 0
[17:40:44.019537404] Interval 60 -> Attempted: 1, Successful: 0
[17:40:44.019537872] Interval 150 -> Attempted: 0, Successful: 0
[17:40:44.519285059] Interval 15 -> Attempted: 27, Successful: 0
[17:40:44.519288204] Interval 30 -> Attempted: 4, Successful: 0
[17:40:44.519290349] Interval 60 -> Attempted: 1, Successful: 0
[17:40:44.519290841] Interval 150 -> Attempted: 0, Successful: 0
[17:40:45.019434663] Interval 15 -> Attempted: 27, Successful: 0
[17:40:45.019438284] Interval 30 -> Attempted: 4, Successful: 0
[17:40:45.019440225] Interval 60 -> Attempted: 1, Successful: 0
[17:40:45.019440649] Interval 150 -> Attempted: 0, Successful: 0
[17:40:45.519274899] Interval 15 -> Attempted: 27, Successful: 0
[17:40:45.519279101] Interval 30 -> Attempted: 4, Successful: 0
[17:40:45.519280836] Interval 60 -> Attempted: 1, Successful: 0
[17:40:45.519281264] Interval 150 -> Attempted: 0, Successful: 0
[17:40:46.021464813] Interval 15 -> Attempted: 27, Successful: 7
[17:40:46.021468748] Interval 30 -> Attempted: 4, Successful: 0
[17:40:46.021470150] Interval 60 -> Attempted: 1, Successful: 0
[17:40:46.021470631] Interval 150 -> Attempted: 0, Successful: 0
[17:40:46.520409282] Interval 15 -> Attempted: 27, Successful: 6
[17:40:46.520413099] Interval 30 -> Attempted: 4, Successful: 0
[17:40:46.520414458] Interval 60 -> Attempted: 1, Successful: 0
[17:40:46.520415303] Interval 150 -> Attempted: 0, Successful: 0
[17:40:47.021211810] Interval 15 -> Attempted: 27, Successful: 6
[17:40:47.021218800] Interval 30 -> Attempted: 4, Successful: 0
[17:40:47.021220570] Interval 60 -> Attempted: 1, Successful: 0
[17:40:47.021221262] Interval 150 -> Attempted: 0, Successful: 0
[17:40:47.519913198] Interval 15 -> Attempted: 27, Successful: 1
[17:40:47.519916680] Interval 30 -> Attempted: 4, Successful: 0
[17:40:47.520364266] Interval 60 -> Attempted: 1, Successful: 1
[17:40:47.520365545] Interval 150 -> Attempted: 0, Successful: 0
[17:40:48.022663400] Interval 15 -> Attempted: 27, Successful: 19
[17:40:48.022667260] Interval 30 -> Attempted: 4, Successful: 0
[17:40:48.023234304] Interval 60 -> Attempted: 1, Successful: 1
[17:40:48.023235862] Interval 150 -> Attempted: 0, Successful: 0
[17:40:48.519349537] Interval 15 -> Attempted: 27, Successful: 0
[17:40:48.519375097] Interval 30 -> Attempted: 4, Successful: 0
[17:40:48.519893338] Interval 60 -> Attempted: 1, Successful: 1
[17:40:48.519894614] Interval 150 -> Attempted: 0, Successful: 0
[17:40:49.019354227] Interval 15 -> Attempted: 27, Successful: 0
[17:40:49.019365181] Interval 30 -> Attempted: 4, Successful: 0
[17:40:49.019896774] Interval 60 -> Attempted: 1, Successful: 1
[17:40:49.019898177] Interval 150 -> Attempted: 0, Successful: 0
[17:40:49.519417793] Interval 15 -> Attempted: 27, Successful: 0
[17:40:49.519446568] Interval 30 -> Attempted: 4, Successful: 0
[17:40:49.519990924] Interval 60 -> Attempted: 1, Successful: 1
[17:40:49.519992255] Interval 150 -> Attempted: 0, Successful: 0
[17:40:50.019864956] Interval 15 -> Attempted: 27, Successful: 0
[17:40:50.020691470] Interval 30 -> Attempted: 4, Successful: 2
[17:40:50.021006536] Interval 60 -> Attempted: 1, Successful: 1
[17:40:50.021007985] Interval 150 -> Attempted: 0, Successful: 0
[17:40:50.523428895] Interval 15 -> Attempted: 37, Successful: 13
[17:40:50.523468881] Interval 30 -> Attempted: 4, Successful: 0
[17:40:50.523472671] Interval 60 -> Attempted: 1, Successful: 0
[17:40:50.523473190] Interval 150 -> Attempted: 0, Successful: 0
[17:40:51.019944466] Interval 15 -> Attempted: 27, Successful: 0
[17:40:51.019975843] Interval 30 -> Attempted: 4, Successful: 0
[17:40:51.020195889] Interval 60 -> Attempted: 1, Successful: 1
[17:40:51.020196922] Interval 150 -> Attempted: 0, Successful: 0
[17:40:51.519783240] Interval 15 -> Attempted: 27, Successful: 1
[17:40:51.520592429] Interval 30 -> Attempted: 4, Successful: 2
[17:40:51.520722261] Interval 60 -> Attempted: 1, Successful: 1
[17:40:51.520723286] Interval 150 -> Attempted: 0, Successful: 0
[17:40:52.023531048] Interval 15 -> Attempted: 27, Successful: 21
[17:40:52.024903994] Interval 30 -> Attempted: 4, Successful: 4
[17:40:52.025038788] Interval 60 -> Attempted: 1, Successful: 1
[17:40:52.025039986] Interval 150 -> Attempted: 0, Successful: 0
[17:40:52.522329613] Interval 15 -> Attempted: 27, Successful: 16
[17:40:52.522539958] Interval 30 -> Attempted: 4, Successful: 1
[17:40:52.522541847] Interval 60 -> Attempted: 1, Successful: 0
[17:40:52.522542356] Interval 150 -> Attempted: 0, Successful: 0
[17:40:53.020138355] Interval 15 -> Attempted: 27, Successful: 0
[17:40:53.020719996] Interval 30 -> Attempted: 4, Successful: 3
[17:40:53.020721663] Interval 60 -> Attempted: 0, Successful: 0
[17:40:53.020722387] Interval 150 -> Attempted: 0, Successful: 0
[17:40:53.519369008] Interval 15 -> Attempted: 27, Successful: 0
[17:40:53.519905823] Interval 30 -> Attempted: 4, Successful: 4
[17:40:53.519907500] Interval 60 -> Attempted: 0, Successful: 0
[17:40:53.519908] Interval 150 -> Attempted: 0, Successful: 0
[17:40:54.020060368] Interval 15 -> Attempted: 27, Successful: 0
[17:40:54.020522474] Interval 30 -> Attempted: 4, Successful: 2
[17:40:54.020524247] Interval 60 -> Attempted: 0, Successful: 0
[17:40:54.020524912] Interval 150 -> Attempted: 0, Successful: 0
[17:40:54.519504467] Interval 15 -> Attempted: 27, Successful: 0
[17:40:54.519754288] Interval 30 -> Attempted: 4, Successful: 1
[17:40:54.519755566] Interval 60 -> Attempted: 0, Successful: 0
[17:40:54.519756103] Interval 150 -> Attempted: 0, Successful: 0
[17:40:55.020100085] Interval 15 -> Attempted: 27, Successful: 0
[17:40:55.020112073] Interval 30 -> Attempted: 4, Successful: 0
[17:40:55.020113220] Interval 60 -> Attempted: 0, Successful: 0
[17:40:55.020113869] Interval 150 -> Attempted: 0, Successful: 0
[17:40:55.519343740] Interval 15 -> Attempted: 27, Successful: 0
[17:40:55.519349411] Interval 30 -> Attempted: 4, Successful: 0
[17:40:55.519350225] Interval 60 -> Attempted: 0, Successful: 0
[17:40:55.519350942] Interval 150 -> Attempted: 0, Successful: 0
[17:40:56.019598131] Interval 15 -> Attempted: 27, Successful: 0
[17:40:56.019604075] Interval 30 -> Attempted: 4, Successful: 0
[17:40:56.019604851] Interval 60 -> Attempted: 0, Successful: 0
[17:40:56.019605276] Interval 150 -> Attempted: 0, Successful: 0
[17:40:56.521540948] Interval 15 -> Attempted: 27, Successful: 11
[17:40:56.521550233] Interval 30 -> Attempted: 4, Successful: 0
[17:40:56.521551063] Interval 60 -> Attempted: 0, Successful: 0
[17:40:56.521551567] Interval 150 -> Attempted: 0, Successful: 0
[17:40:57.020945714] Interval 15 -> Attempted: 27, Successful: 3
[17:40:57.020955922] Interval 30 -> Attempted: 4, Successful: 0
[17:40:57.020956645] Interval 60 -> Attempted: 0, Successful: 0
[17:40:57.020957071] Interval 150 -> Attempted: 0, Successful: 0
[17:40:57.519285787] Interval 15 -> Attempted: 27, Successful: 0
[17:40:57.519851588] Interval 30 -> Attempted: 4, Successful: 3
[17:40:57.519852928] Interval 60 -> Attempted: 0, Successful: 0
[17:40:57.519853400] Interval 150 -> Attempted: 0, Successful: 0
[17:40:58.020558253] Interval 15 -> Attempted: 27, Successful: 0
[17:40:58.021078724] Interval 30 -> Attempted: 4, Successful: 3
[17:40:58.021080104] Interval 60 -> Attempted: 0, Successful: 0
[17:40:58.021080623] Interval 150 -> Attempted: 0, Successful: 0
[17:40:58.519495748] Interval 15 -> Attempted: 27, Successful: 0
[17:40:58.519515446] Interval 30 -> Attempted: 4, Successful: 0
[17:40:58.519516386] Interval 60 -> Attempted: 0, Successful: 0
[17:40:58.519516793] Interval 150 -> Attempted: 0, Successful: 0
[17:40:59.019572093] Interval 15 -> Attempted: 27, Successful: 0
[17:40:59.019590252] Interval 30 -> Attempted: 4, Successful: 0
[17:40:59.019591024] Interval 60 -> Attempted: 0, Successful: 0
[17:40:59.019591720] Interval 150 -> Attempted: 0, Successful: 0
[17:40:59.524767557] Interval 15 -> Attempted: 27, Successful: 0
[17:40:59.524793616] Interval 30 -> Attempted: 4, Successful: 0
[17:40:59.524794829] Interval 60 -> Attempted: 0, Successful: 0
[17:40:59.524795422] Interval 150 -> Attempted: 0, Successful: 0
[17:41:00.019592537] Interval 15 -> Attempted: 27, Successful: 0
[17:41:00.019885208] Interval 30 -> Attempted: 4, Successful: 1
[17:41:00.019886734] Interval 60 -> Attempted: 0, Successful: 0
[17:41:00.019887230] Interval 150 -> Attempted: 0, Successful: 0
[17:41:00.519369562] Interval 15 -> Attempted: 27, Successful: 0
[17:41:00.519665162] Interval 30 -> Attempted: 4, Successful: 1
[17:41:00.519666750] Interval 60 -> Attempted: 0, Successful: 0
[17:41:00.519667246] Interval 150 -> Attempted: 0, Successful: 0
[17:41:01.022158447] Interval 15 -> Attempted: 27, Successful: 9
[17:41:01.022166189] Interval 30 -> Attempted: 4, Successful: 0
[17:41:01.022166991] Interval 60 -> Attempted: 0, Successful: 0
[17:41:01.022167432] Interval 150 -> Attempted: 0, Successful: 0
[17:41:01.520648152] Interval 15 -> Attempted: 27, Successful: 7
[17:41:01.520666096] Interval 30 -> Attempted: 4, Successful: 0
[17:41:01.520666804] Interval 60 -> Attempted: 0, Successful: 0
[17:41:01.520667280] Interval 150 -> Attempted: 0, Successful: 0
[17:41:02.020739973] Interval 15 -> Attempted: 27, Successful: 4
[17:41:02.020746161] Interval 30 -> Attempted: 4, Successful: 0
[17:41:02.020747218] Interval 60 -> Attempted: 0, Successful: 0
[17:41:02.020748052] Interval 150 -> Attempted: 0, Successful: 0
[17:41:02.519638018] Interval 15 -> Attempted: 27, Successful: 1
[17:41:02.519641144] Interval 30 -> Attempted: 4, Successful: 0
[17:41:02.519641960] Interval 60 -> Attempted: 0, Successful: 0
[17:41:02.519642400] Interval 150 -> Attempted: 0, Successful: 0
[17:41:03.021859259] Interval 15 -> Attempted: 27, Successful: 19
[17:41:03.021862012] Interval 30 -> Attempted: 4, Successful: 0
[17:41:03.021862718] Interval 60 -> Attempted: 0, Successful: 0
[17:41:03.021863136] Interval 150 -> Attempted: 0, Successful: 0
[17:41:03.519311036] Interval 15 -> Attempted: 27, Successful: 0
[17:41:03.519313232] Interval 30 -> Attempted: 4, Successful: 0
[17:41:03.519314006] Interval 60 -> Attempted: 0, Successful: 0
[17:41:03.519314433] Interval 150 -> Attempted: 0, Successful: 0
[17:41:04.019593907] Interval 15 -> Attempted: 27, Successful: 0
[17:41:04.019608288] Interval 30 -> Attempted: 4, Successful: 0
[17:41:04.019609003] Interval 60 -> Attempted: 0, Successful: 0
